id,Link,org,repo,file,add_lib,rmv_lib,before,after,type
69,https://github.com/sandrasi/java-google-geocoder/commit/97d20b527382b7db598e88943ad604ddb87b3ef0,sandrasi,java-google-geocoder,geocoder-google/src/test/java/com/github/sandrasi/geocoder/google/v3/GoogleGeocoderTest.java,easymock,mockito,"import org.easymock.Capture;
import org.easymock.EasyMock;
import static org.easymock.EasyMock.*;","import org.mockito.ArgumentCaptor;
import static org.mockito.BDDMockito.given;
import static org.mockito.Matchers.any;
import static org.mockito.Mockito.*;",import
70,https://github.com/sandrasi/java-google-geocoder/commit/97d20b527382b7db598e88943ad604ddb87b3ef0,sandrasi,java-google-geocoder,geocoder-google/src/test/java/com/github/sandrasi/geocoder/google/v3/GoogleGeocoderTest.java,easymock,mockito,"    @Before
    public void setUp() {
        httpClient = EasyMock.createMock(HttpClient.class);
        subject = GoogleGeocoderFactory.createGoogleGeocoder(httpClient);
    }","    @Before
    public void setUp() {
        httpClient = mock(HttpClient.class);
        subject = GoogleGeocoderFactory.createGoogleGeocoder(httpClient);
    }",function swap
71,https://github.com/sandrasi/java-google-geocoder/commit/97d20b527382b7db598e88943ad604ddb87b3ef0,sandrasi,java-google-geocoder,geocoder-google/src/test/java/com/github/sandrasi/geocoder/google/v3/GoogleGeocoderTest.java,easymock,mockito,"    @Test
    public void shouldGeocodeAddress() throws Exception {
        Capture<HttpGet> capturedHttpGet = new Capture<>();
        HttpResponse httpResponse = EasyMock.createMock(HttpResponse.class);
        StatusLine statusLine = EasyMock.createMock(StatusLine.class);
        HttpEntity httpEntity = EasyMock.createMock(HttpEntity.class);
        ClientConnectionManager clientConnectionManager = EasyMock.createMock(ClientConnectionManager.class);

        expect(httpClient.execute(capture(capturedHttpGet))).andReturn(httpResponse);
        expect(httpResponse.getStatusLine()).andReturn(statusLine);
        expect(statusLine.getStatusCode()).andReturn(HTTP_OK);
        expect(httpResponse.getEntity()).andReturn(httpEntity);
        expect(httpEntity.getContent()).andReturn(new ByteArrayInputStream(""{\""status\"":\""ZERO_RESULTS\"",\""results\"":[]}"".getBytes()));
        expect(httpClient.getConnectionManager()).andReturn(clientConnectionManager);
        clientConnectionManager.closeExpiredConnections();
        replay(httpClient, httpResponse, statusLine, httpEntity, clientConnectionManager);

        GeocodeResponse geocodeResponse = subject.geocodeAddress(""1600 Amphitheatre Pkwy, Mountain View, CA 94043, USA"");

        verify(httpClient, httpResponse, statusLine, httpEntity, clientConnectionManager);


        URI expectedUri = URI.create(""http://maps.googleapis.com/maps/api/geocode/json""
                + ""?address="" + URLEncoder.encode(""1600 Amphitheatre Pkwy, Mountain View, CA 94043, USA"", ""UTF-8"")
                + ""&sensor=false"");

        assertThat(capturedHttpGet.getValue().getURI(), is(expectedUri));
        assertThat(geocodeResponse.getGeocodeStatus(), is(ZERO_RESULTS));
        assertThat(geocodeResponse.getQueryString(), is(""1600 Amphitheatre Pkwy, Mountain View, CA 94043, USA""));
        assertThat(geocodeResponse.getGeocodedAddresses(), is(Collections.<GeocodedAddress>emptyList()));
    }","    @Test
    public void shouldGeocodeAddress() throws Exception {
        HttpResponse httpResponse = mock(HttpResponse.class);
        StatusLine statusLine = mock(StatusLine.class);
        HttpEntity httpEntity = mock(HttpEntity.class);
        ClientConnectionManager clientConnectionManager = mock(ClientConnectionManager.class);

        given(httpClient.execute(any(HttpGet.class))).willReturn(httpResponse);
        given(httpResponse.getStatusLine()).willReturn(statusLine);
        given(statusLine.getStatusCode()).willReturn(HTTP_OK);
        given(httpResponse.getEntity()).willReturn(httpEntity);
        given(httpEntity.getContent()).willReturn(new ByteArrayInputStream(""{\""status\"":\""ZERO_RESULTS\"",\""results\"":[]}"".getBytes()));
        given(httpClient.getConnectionManager()).willReturn(clientConnectionManager);

        clientConnectionManager.closeExpiredConnections();


        GeocodeResponse geocodeResponse = subject.geocodeAddress(""1600 Amphitheatre Pkwy, Mountain View, CA 94043, USA"");

        ArgumentCaptor<HttpGet> httpGetCaptor = ArgumentCaptor.forClass(HttpGet.class);
        verify(httpClient).execute(httpGetCaptor.capture());

        URI expectedUri = URI.create(""http://maps.googleapis.com/maps/api/geocode/json""
                + ""?address="" + URLEncoder.encode(""1600 Amphitheatre Pkwy, Mountain View, CA 94043, USA"", ""UTF-8"")
                + ""&sensor=false"");

        assertThat(httpGetCaptor.getValue().getURI(), is(expectedUri));
        assertThat(geocodeResponse.getGeocodeStatus(), is(ZERO_RESULTS));
        assertThat(geocodeResponse.getQueryString(), is(""1600 Amphitheatre Pkwy, Mountain View, CA 94043, USA""));
        assertThat(geocodeResponse.getGeocodedAddresses(), is(Collections.<GeocodedAddress>emptyList()));
    }",multiple substitutions
72,https://github.com/sandrasi/java-google-geocoder/commit/97d20b527382b7db598e88943ad604ddb87b3ef0,sandrasi,java-google-geocoder,geocoder-google/src/test/java/com/github/sandrasi/geocoder/google/v3/GoogleGeocoderTest.java,easymock,mockito,"    @Test
    public void shouldGeocodeArbitraryRequest() throws Exception {
        Capture<HttpGet> capturedHttpGet = new Capture<>();
        HttpResponse httpResponse = EasyMock.createMock(HttpResponse.class);
        StatusLine statusLine = EasyMock.createMock(StatusLine.class);
        HttpEntity httpEntity = EasyMock.createMock(HttpEntity.class);
        ClientConnectionManager clientConnectionManager = EasyMock.createMock(ClientConnectionManager.class);

        expect(httpClient.execute(capture(capturedHttpGet))).andReturn(httpResponse);
        expect(httpResponse.getStatusLine()).andReturn(statusLine);
        expect(statusLine.getStatusCode()).andReturn(HTTP_OK);
        expect(httpResponse.getEntity()).andReturn(httpEntity);
        expect(httpEntity.getContent()).andReturn(new ByteArrayInputStream(""{\""status\"":\""ZERO_RESULTS\"",\""results\"":[]}"".getBytes()));
        expect(httpClient.getConnectionManager()).andReturn(clientConnectionManager);
        clientConnectionManager.closeExpiredConnections();
        replay(httpClient, httpResponse, statusLine, httpEntity, clientConnectionManager);

        GoogleGeocodeRequest googleGeocodeRequest = subject.newGeocodeRequestBuilder(""1600 Amphitheatre Pkwy, Mountain View, CA 94043, USA"")
                .withViewportBiasing(GeographicLocation.fromValues(36.421776, -123.084665), GeographicLocation.fromValues(38.421776, -121.084665))
                .withRegionBiasing(""us"")
                .inLanguage(""en"")
                .build();

        GeocodeResponse geocodeResponse = subject.geocode(googleGeocodeRequest);

        verify(httpClient, httpResponse, statusLine, httpEntity, clientConnectionManager);


        URI expectedUri = URI.create(""http://maps.googleapis.com/maps/api/geocode/json""
                + ""?address="" + URLEncoder.encode(""1600 Amphitheatre Pkwy, Mountain View, CA 94043, USA"", ""UTF-8"")
                + ""&bounds="" + URLEncoder.encode(""36.421776,-123.084665|38.421776,-121.084665"", ""UTF-8"")
                + ""&region=us""
                + ""&language=en""
                + ""&sensor=false"");

        assertThat(capturedHttpGet.getValue().getURI(), is(expectedUri));
        assertThat(geocodeResponse.getGeocodeStatus(), is(ZERO_RESULTS));
        assertThat(geocodeResponse.getQueryString(), is(""1600 Amphitheatre Pkwy, Mountain View, CA 94043, USA""));
        assertThat(geocodeResponse.getGeocodedAddresses(), is(Collections.<GeocodedAddress>emptyList()));
    }","    @Test
    public void shouldGeocodeArbitraryRequest() throws Exception {
        HttpResponse httpResponse = mock(HttpResponse.class);
        StatusLine statusLine = mock(StatusLine.class);
        HttpEntity httpEntity = mock(HttpEntity.class);
        ClientConnectionManager clientConnectionManager = mock(ClientConnectionManager.class);

        given(httpClient.execute(any(HttpGet.class))).willReturn(httpResponse);
        given(httpResponse.getStatusLine()).willReturn(statusLine);
        given(statusLine.getStatusCode()).willReturn(HTTP_OK);
        given(httpResponse.getEntity()).willReturn(httpEntity);
        given(httpEntity.getContent()).willReturn(new ByteArrayInputStream(""{\""status\"":\""ZERO_RESULTS\"",\""results\"":[]}"".getBytes()));
        given(httpClient.getConnectionManager()).willReturn(clientConnectionManager);

        clientConnectionManager.closeExpiredConnections();


        GoogleGeocodeRequest googleGeocodeRequest = subject.newGeocodeRequestBuilder(""1600 Amphitheatre Pkwy, Mountain View, CA 94043, USA"")
                .withViewportBiasing(GeographicLocation.fromValues(36.421776, -123.084665), GeographicLocation.fromValues(38.421776, -121.084665))
                .withRegionBiasing(""us"")
                .inLanguage(""en"")
                .build();

        GeocodeResponse geocodeResponse = subject.geocode(googleGeocodeRequest);

        ArgumentCaptor<HttpGet> httpGetCaptor = ArgumentCaptor.forClass(HttpGet.class);
        verify(httpClient).execute(httpGetCaptor.capture());

        URI expectedUri = URI.create(""http://maps.googleapis.com/maps/api/geocode/json""
                + ""?address="" + URLEncoder.encode(""1600 Amphitheatre Pkwy, Mountain View, CA 94043, USA"", ""UTF-8"")
                + ""&bounds="" + URLEncoder.encode(""36.421776,-123.084665|38.421776,-121.084665"", ""UTF-8"")
                + ""&region=us""
                + ""&language=en""
                + ""&sensor=false"");

        assertThat(httpGetCaptor.getValue().getURI(), is(expectedUri));
        assertThat(geocodeResponse.getGeocodeStatus(), is(ZERO_RESULTS));
        assertThat(geocodeResponse.getQueryString(), is(""1600 Amphitheatre Pkwy, Mountain View, CA 94043, USA""));
        assertThat(geocodeResponse.getGeocodedAddresses(), is(Collections.<GeocodedAddress>emptyList()));
    }
",multiple substitutions
73,https://github.com/sandrasi/java-google-geocoder/commit/97d20b527382b7db598e88943ad604ddb87b3ef0,sandrasi,java-google-geocoder,geocoder-google/src/test/java/com/github/sandrasi/geocoder/google/v3/GoogleGeocoderTest.java,easymock,mockito,import static org.easymock.EasyMock.*;,"import org.mockito.Mockito;
import static org.mockito.BDDMockito.*;
import static org.mockito.Matchers.anyInt;
import static org.mockito.Mockito.mock;",import
74,https://github.com/sandrasi/java-google-geocoder/commit/97d20b527382b7db598e88943ad604ddb87b3ef0,sandrasi,java-google-geocoder,geocoder-google/src/test/java/com/github/sandrasi/geocoder/google/v3/GoogleGeocoderTest.java,easymock,mockito,"    @Test(expected = GeocodeException.class)
    public void shouldThrowExceptionIfAnIoExceptionOccursWhileReadingTheResponse() throws Exception {
        InputStream inputStream = createMock(InputStream.class);

        expect(inputStream.read((byte[]) anyObject(), anyInt(), anyInt())).andThrow(new IOException(""Test I/O exception""));
        replay(inputStream);

        JsonGeocodeResponseParser.parse(""Test I/O exception"", inputStream);
    }","    @Test(expected = GeocodeException.class)
    public void shouldThrowExceptionIfAnIoExceptionOccursWhileReadingTheResponse() throws Exception {
        InputStream inputStream = mock(InputStream.class);

        given(inputStream.read(Mockito.any(byte[].class), anyInt(), anyInt())).willThrow(IOException.class);


        JsonGeocodeResponseParser.parse(""Test I/O exception"", inputStream);
    }",multiple substitutions
75,https://github.com/jenkinsci/scm-sync-configuration-plugin/commit/a712edd84b1d5ce73b28667d99d0f2491fab219a,jenkinsci,scm-sync-configuration-plugin,src/test/java/hudson/plugins/scm_sync_configuration/repository/HudsonExtensionsTest.java,mockito,easymock,"import static org.easymock.EasyMock.anyObject;
import static org.easymock.EasyMock.createMock;
import static org.easymock.EasyMock.expect;
import static org.powermock.api.easymock.PowerMock.createPartialMock;
import static org.powermock.api.easymock.PowerMock.mockStatic;
import static org.powermock.api.easymock.PowerMock.replay;","import static org.mockito.Mockito.spy;
import static org.mockito.Mockito.when;
import org.mockito.Mockito;
import org.powermock.api.mockito.PowerMockito;",import
76,https://github.com/jenkinsci/scm-sync-configuration-plugin/commit/a712edd84b1d5ce73b28667d99d0f2491fab219a,jenkinsci,scm-sync-configuration-plugin,src/test/java/hudson/plugins/scm_sync_configuration/repository/HudsonExtensionsTest.java,mockito,easymock,"@PrepareForTest(ScmSyncConfigurationPlugin.class)
public class HudsonExtensionsTest extends ScmSyncConfigurationPluginBaseTest {

	private ScmSyncConfigurationBusiness sscBusiness;
	private ScmSyncConfigurationItemListener sscItemListener;

	@Before
	public void initObjectsUnderTests() throws Throwable{
		this.sscBusiness = new ScmSyncConfigurationBusiness();
		this.sscItemListener = new ScmSyncConfigurationItemListener();

		// Mocking ScmSyncConfigurationPlugin singleton ...
		mockStatic(ScmSyncConfigurationPlugin.class);
		ScmSyncConfigurationPlugin mockedPlugin = createPartialMock(ScmSyncConfigurationPlugin.class, new String[]{ ""getStrategyForSaveable"" });
		mockedPlugin.setBusiness(this.sscBusiness);
		expect(ScmSyncConfigurationPlugin.getInstance()).andStubReturn(mockedPlugin);
		expect(mockedPlugin.getStrategyForSaveable(anyObject(Saveable.class), anyObject(File.class))).andStubReturn(ScmSyncConfigurationPlugin.AVAILABLE_STRATEGIES[0]);
		
		replay(mockedPlugin);
		replay(ScmSyncConfigurationPlugin.class);
	}","@PrepareForTest(ScmSyncConfigurationPlugin.class)
public class HudsonExtensionsTest extends ScmSyncConfigurationPluginBaseTest {

	private ScmSyncConfigurationBusiness sscBusiness;
	private ScmSyncConfigurationItemListener sscItemListener;

	@Before
	public void initObjectsUnderTests() throws Throwable{
		this.sscBusiness = new ScmSyncConfigurationBusiness();
		this.sscItemListener = new ScmSyncConfigurationItemListener();

		// Mocking ScmSyncConfigurationPlugin.getStrategyForSaveable()
		ScmSyncConfigurationPlugin sscPlugin = spy(ScmSyncConfigurationPlugin.getInstance());
		sscPlugin.setBusiness(this.sscBusiness);
		PowerMockito.doReturn(ScmSyncConfigurationPlugin.AVAILABLE_STRATEGIES[0]).when(sscPlugin).getStrategyForSaveable(Mockito.any(Saveable.class), Mockito.any(File.class));
	}",multiple substitutions
77,https://github.com/jenkinsci/scm-sync-configuration-plugin/commit/a712edd84b1d5ce73b28667d99d0f2491fab219a,jenkinsci,scm-sync-configuration-plugin,src/test/java/hudson/plugins/scm_sync_configuration/repository/HudsonExtensionsTest.java,mockito,easymock,"	@Test
	public void shouldJobRenameBeCorrectlyImpactedOnSCM() throws Throwable {
		// Initializing the repository...
		SCM mockedSCM = createSCMMock(true);
		ScmContext scmContext = new ScmContext(mockedSCM, getSCMRepositoryURL());
		sscBusiness.init(scmContext);

		// Synchronizing hudson config files
		sscBusiness.synchronizeAllConfigs(scmContext, ScmSyncConfigurationPlugin.AVAILABLE_STRATEGIES, Hudson.getInstance().getMe());

		// Renaming fakeJob to newFakeJob
		Item mockedItem = createMock(Item.class);
		File mockedItemRootDir = new File(getCurrentHudsonRootDirectory() + ""/jobs/newFakeJob/"" );
		expect(mockedItem.getRootDir()).andStubReturn(mockedItemRootDir);
		replay(mockedItem);

		sscItemListener.onRenamed(mockedItem, ""fakeJob"", ""newFakeJob"");

		verifyCurrentScmContentMatchesHierarchy(""expected-scm-hierarchies/HudsonExtensionsTest.shouldJobRenameBeCorrectlyImpactedOnSCM/"");
	}","	@Test
	public void shouldJobRenameBeCorrectlyImpactedOnSCM() throws Throwable {
		// Initializing the repository...
		SCM mockedSCM = createSCMMock(true);
		ScmContext scmContext = new ScmContext(mockedSCM, getSCMRepositoryURL());
		sscBusiness.init(scmContext);

		// Synchronizing hudson config files
		sscBusiness.synchronizeAllConfigs(scmContext, ScmSyncConfigurationPlugin.AVAILABLE_STRATEGIES, Hudson.getInstance().getMe());

		// Renaming fakeJob to newFakeJob
		Item mockedItem = Mockito.mock(Item.class);
		File mockedItemRootDir = new File(getCurrentHudsonRootDirectory() + ""/jobs/newFakeJob/"" );
		when(mockedItem.getRootDir()).thenReturn(mockedItemRootDir);


		sscItemListener.onRenamed(mockedItem, ""fakeJob"", ""newFakeJob"");

		verifyCurrentScmContentMatchesHierarchy(""expected-scm-hierarchies/HudsonExtensionsTest.shouldJobRenameBeCorrectlyImpactedOnSCM/"");
	}",function swap
78,https://github.com/jenkinsci/scm-sync-configuration-plugin/commit/a712edd84b1d5ce73b28667d99d0f2491fab219a,jenkinsci,scm-sync-configuration-plugin,src/test/java/hudson/plugins/scm_sync_configuration/repository/HudsonExtensionsTest.java,mockito,easymock,"	@Test
	public void shouldJobRenameDoesntPerformAnyScmUpdate() throws Throwable {
		// Initializing the repository...
		SCM mockedSCM = createSCMMock(true);
		ScmContext scmContext = new ScmContext(mockedSCM, getSCMRepositoryURL());
		sscBusiness.init(scmContext);

		// Synchronizing hudson config files
		sscBusiness.synchronizeAllConfigs(scmContext, ScmSyncConfigurationPlugin.AVAILABLE_STRATEGIES, Hudson.getInstance().getMe());

		// Let's checkout current scm view ... and commit something in it ...
		SCMManipulator scmManipulator = createMockedScmManipulator();
		File checkoutDirectoryForVerifications = createTmpDirectory(this.getClass().getSimpleName()+""_""+testName.getMethodName()+""__tmpHierarchyForCommit"");
		scmManipulator.checkout(checkoutDirectoryForVerifications);
		final File hello1 = new File(checkoutDirectoryForVerifications.getAbsolutePath()+""/jobs/hello.txt"");
		final File hello2 = new File(checkoutDirectoryForVerifications.getAbsolutePath()+""/hello2.txt"");
		FileUtils.fileAppend(hello1.getAbsolutePath(), ""hello world !"");
		FileUtils.fileAppend(hello2.getAbsolutePath(), ""hello world 2 !"");
		scmManipulator.addFile(checkoutDirectoryForVerifications, ""jobs/hello.txt"");
		scmManipulator.addFile(checkoutDirectoryForVerifications, ""hello2.txt"");
		scmManipulator.checkinFiles(checkoutDirectoryForVerifications, new ArrayList<File>(){{ add(hello1); add(hello2); }}, ""external commit"");


		// Renaming fakeJob to newFakeJob
		Item mockedItem = createMock(Item.class);
		File mockedItemRootDir = new File(getCurrentHudsonRootDirectory() + ""/jobs/newFakeJob/"" );
		expect(mockedItem.getRootDir()).andStubReturn(mockedItemRootDir);
		replay(mockedItem);

		sscItemListener.onRenamed(mockedItem, ""fakeJob"", ""newFakeJob"");

		// Assert no hello file is present in current hudson root
		assert !new File(this.getCurrentScmSyncConfigurationCheckoutDirectory()+""/jobs/hello.txt"").exists();
		assert !new File(this.getCurrentScmSyncConfigurationCheckoutDirectory()+""/hello2.txt"").exists();
	}","	@Test
	public void shouldJobRenameDoesntPerformAnyScmUpdate() throws Throwable {
		// Initializing the repository...
		SCM mockedSCM = createSCMMock(true);
		ScmContext scmContext = new ScmContext(mockedSCM, getSCMRepositoryURL());
		sscBusiness.init(scmContext);

		// Synchronizing hudson config files
		sscBusiness.synchronizeAllConfigs(scmContext, ScmSyncConfigurationPlugin.AVAILABLE_STRATEGIES, Hudson.getInstance().getMe());

		// Let's checkout current scm view ... and commit something in it ...
		SCMManipulator scmManipulator = createMockedScmManipulator();
		File checkoutDirectoryForVerifications = createTmpDirectory(this.getClass().getSimpleName()+""_""+testName.getMethodName()+""__tmpHierarchyForCommit"");
		scmManipulator.checkout(checkoutDirectoryForVerifications);
		final File hello1 = new File(checkoutDirectoryForVerifications.getAbsolutePath()+""/jobs/hello.txt"");
		final File hello2 = new File(checkoutDirectoryForVerifications.getAbsolutePath()+""/hello2.txt"");
		FileUtils.fileAppend(hello1.getAbsolutePath(), ""hello world !"");
		FileUtils.fileAppend(hello2.getAbsolutePath(), ""hello world 2 !"");
		scmManipulator.addFile(checkoutDirectoryForVerifications, ""jobs/hello.txt"");
		scmManipulator.addFile(checkoutDirectoryForVerifications, ""hello2.txt"");
		scmManipulator.checkinFiles(checkoutDirectoryForVerifications, new ArrayList<File>(){{ add(hello1); add(hello2); }}, ""external commit"");


		// Renaming fakeJob to newFakeJob
		Item mockedItem = Mockito.mock(Item.class);
		File mockedItemRootDir = new File(getCurrentHudsonRootDirectory() + ""/jobs/newFakeJob/"" );
		when(mockedItem.getRootDir()).thenReturn(mockedItemRootDir);


		sscItemListener.onRenamed(mockedItem, ""fakeJob"", ""newFakeJob"");

		// Assert no hello file is present in current hudson root
		assert !new File(this.getCurrentScmSyncConfigurationCheckoutDirectory()+""/jobs/hello.txt"").exists();
		assert !new File(this.getCurrentScmSyncConfigurationCheckoutDirectory()+""/hello2.txt"").exists();
	}",multiple substitutions
79,https://github.com/jenkinsci/scm-sync-configuration-plugin/commit/a712edd84b1d5ce73b28667d99d0f2491fab219a,jenkinsci,scm-sync-configuration-plugin,src/test/java/hudson/plugins/scm_sync_configuration/repository/HudsonExtensionsTest.java,mockito,easymock,"	@Test
	public void shouldJobDeleteBeCorrectlyImpactedOnSCM() throws Throwable {
		// Initializing the repository...
		SCM mockedSCM = createSCMMock(true);
		ScmContext scmContext = new ScmContext(mockedSCM, getSCMRepositoryURL());
		sscBusiness.init(scmContext);

		// Synchronizing hudson config files
		sscBusiness.synchronizeAllConfigs(scmContext, ScmSyncConfigurationPlugin.AVAILABLE_STRATEGIES, Hudson.getInstance().getMe());

		// Deleting fakeJob
		Item mockedItem = createMock(Item.class);
		File mockedItemRootDir = new File(getCurrentHudsonRootDirectory() + ""/jobs/fakeJob/"" );
		expect(mockedItem.getRootDir()).andStubReturn(mockedItemRootDir);
		replay(mockedItem);

		sscItemListener.onDeleted(mockedItem);

		verifyCurrentScmContentMatchesHierarchy(""expected-scm-hierarchies/HudsonExtensionsTest.shouldJobDeleteBeCorrectlyImpactedOnSCM/"");
	}","	@Test
	public void shouldJobDeleteBeCorrectlyImpactedOnSCM() throws Throwable {
		// Initializing the repository...
		SCM mockedSCM = createSCMMock(true);
		ScmContext scmContext = new ScmContext(mockedSCM, getSCMRepositoryURL());
		sscBusiness.init(scmContext);

		// Synchronizing hudson config files
		sscBusiness.synchronizeAllConfigs(scmContext, ScmSyncConfigurationPlugin.AVAILABLE_STRATEGIES, Hudson.getInstance().getMe());

		// Deleting fakeJob
		Item mockedItem = Mockito.mock(Item.class);
		File mockedItemRootDir = new File(getCurrentHudsonRootDirectory() + ""/jobs/fakeJob/"" );
		when(mockedItem.getRootDir()).thenReturn(mockedItemRootDir);


		sscItemListener.onDeleted(mockedItem);

		verifyCurrentScmContentMatchesHierarchy(""expected-scm-hierarchies/HudsonExtensionsTest.shouldJobDeleteBeCorrectlyImpactedOnSCM/"");
	}",multiple substitutions
80,https://github.com/jenkinsci/scm-sync-configuration-plugin/commit/a712edd84b1d5ce73b28667d99d0f2491fab219a,jenkinsci,scm-sync-configuration-plugin,src/test/java/hudson/plugins/scm_sync_configuration/util/ScmSyncConfigurationBaseTest.java,mockito,easymock,"import static org.easymock.EasyMock.expect;
import static org.easymock.EasyMock.notNull;
import static org.powermock.api.easymock.PowerMock.createPartialMock;
import static org.powermock.api.easymock.PowerMock.mockStatic;
import static org.powermock.api.easymock.PowerMock.replay;
import org.easymock.EasyMock;
import org.powermock.api.easymock.PowerMock;","import static org.mockito.Mockito.spy;
import static org.mockito.Mockito.when;
import org.mockito.Mockito;
import org.powermock.api.mockito.PowerMockito;",import
81,https://github.com/jenkinsci/scm-sync-configuration-plugin/commit/a712edd84b1d5ce73b28667d99d0f2491fab219a,jenkinsci,scm-sync-configuration-plugin,src/test/java/hudson/plugins/scm_sync_configuration/util/ScmSyncConfigurationBaseTest.java,mockito,easymock,"	@Before
	public void setup() throws Throwable {
		// Instantiating ScmSyncConfigurationPlugin instance
		ScmSyncConfigurationPlugin scmSyncConfigPluginInstance = new ScmSyncConfigurationPlugin();

		// Mocking PluginWrapper attached to current ScmSyncConfigurationPlugin instance
		PluginWrapper pluginWrapper = PowerMock.createMock(PluginWrapper.class);
		expect(pluginWrapper.getShortName()).andStubReturn(""scm-sync-configuration"");
		// Setting field on current plugin instance
		Field wrapperField = Plugin.class.getDeclaredField(""wrapper"");
		boolean wrapperFieldAccessibility = wrapperField.isAccessible();
		wrapperField.setAccessible(true);
		wrapperField.set(scmSyncConfigPluginInstance, pluginWrapper);
		wrapperField.setAccessible(wrapperFieldAccessibility);

		// Mocking Hudson root directory
		currentTestDirectory = createTmpDirectory(""SCMSyncConfigTestsRoot"");
		currentHudsonRootDirectory = new File(currentTestDirectory.getAbsolutePath()+""/hudsonRootDir/"");
	    if(!(currentHudsonRootDirectory.mkdir())) { throw new IOException(""Could not create hudson root directory: "" + currentHudsonRootDirectory.getAbsolutePath()); }
		FileUtils.copyDirectoryStructure(new ClassPathResource(getHudsonRootBaseTemplate()).getFile(), currentHudsonRootDirectory);

        //EnvVars env = Computer.currentComputer().getEnvironment();
        //env.put(""HUDSON_HOME"", tmpHudsonRoot.getPath() );

		// Creating local SVN repository...
		curentLocalSvnRepository = new File(currentTestDirectory.getAbsolutePath()+""/svnLocalRepo/"");
	    if(!(curentLocalSvnRepository.mkdir())) { throw new IOException(""Could not create SVN local repo directory: "" + curentLocalSvnRepository.getAbsolutePath()); }
	    FileUtils.copyDirectoryStructure(new ClassPathResource(""svnEmptyRepository"").getFile(), curentLocalSvnRepository);

	    // Mocking user
	    User mockedUser = EasyMock.createMock(User.class);
	    expect(mockedUser.getId()).andStubReturn(""fcamblor"");

		// Mocking Hudson singleton instance ...
		mockStatic(Hudson.class);
		Hudson hudsonMockedInstance = createPartialMock(Hudson.class, new String[]{ ""getRootDir"", ""getMe"", ""getPlugin"" });
		expect(Hudson.getInstance()).andStubReturn(hudsonMockedInstance);
		expect(hudsonMockedInstance.getRootDir()).andStubReturn(currentHudsonRootDirectory);
		expect(hudsonMockedInstance.getMe()).andStubReturn(mockedUser);
		expect(hudsonMockedInstance.getPlugin(ScmSyncConfigurationPlugin.class)).andStubReturn(scmSyncConfigPluginInstance);

		replay(hudsonMockedInstance, pluginWrapper, mockedUser);
		replay(Hudson.class);

	}","        @Before
        public void setup() throws Throwable {
                // Instantiating ScmSyncConfigurationPlugin instance
                ScmSyncConfigurationPlugin scmSyncConfigPluginInstance = new ScmSyncConfigurationPlugin();

                // Mocking PluginWrapper attached to current ScmSyncConfigurationPlugin instance
                PluginWrapper pluginWrapper = PowerMockito.mock(PluginWrapper.class);
                when(pluginWrapper.getShortName()).thenReturn(""scm-sync-configuration"");
                // Setting field on current plugin instance
                Field wrapperField = Plugin.class.getDeclaredField(""wrapper"");
                boolean wrapperFieldAccessibility = wrapperField.isAccessible();
                wrapperField.setAccessible(true);
                wrapperField.set(scmSyncConfigPluginInstance, pluginWrapper);
                wrapperField.setAccessible(wrapperFieldAccessibility);

                // Mocking Hudson root directory
                currentTestDirectory = createTmpDirectory(""SCMSyncConfigTestsRoot"");
                currentHudsonRootDirectory = new File(currentTestDirectory.getAbsolutePath()+""/hudsonRootDir/"");
            if(!(currentHudsonRootDirectory.mkdir())) { throw new IOException(""Could not create hudson root directory: "" + currentHudsonRootDirectory.getAbsolutePath()); }
                FileUtils.copyDirectoryStructure(new ClassPathResource(getHudsonRootBaseTemplate()).getFile(), currentHudsonRootDirectory);

        //EnvVars env = Computer.currentComputer().getEnvironment();
        //env.put(""HUDSON_HOME"", tmpHudsonRoot.getPath() );

                // Creating local SVN repository...
                curentLocalSvnRepository = new File(currentTestDirectory.getAbsolutePath()+""/svnLocalRepo/"");
            if(!(curentLocalSvnRepository.mkdir())) { throw new IOException(""Could not create SVN local repo directory: "" + curentLocalSvnRepository.getAbsolutePath()); }
            FileUtils.copyDirectoryStructure(new ClassPathResource(""svnEmptyRepository"").getFile(), curentLocalSvnRepository);

            // Mocking user
            User mockedUser = Mockito.mock(User.class);
            when(mockedUser.getId()).thenReturn(""fcamblor"");

                // Mocking Hudson singleton instance ...
            // Warning : this line will only work on Objenesis supported VMs :
            // http://code.google.com/p/objenesis/wiki/ListOfCurrentlySupportedVMs
            Hudson hudsonMockedInstance = spy((Hudson) new ObjenesisStd().getInstantiatorOf(Hudson.class).newInstance());
                PowerMockito.doReturn(currentHudsonRootDirectory).when(hudsonMockedInstance).getRootDir();
                PowerMockito.doReturn(mockedUser).when(hudsonMockedInstance).getMe();
                PowerMockito.doReturn(scmSyncConfigPluginInstance).when(hudsonMockedInstance).getPlugin(ScmSyncConfigurationPlugin.class);

            PowerMockito.mockStatic(Hudson.class);
            PowerMockito.doReturn(hudsonMockedInstance).when(Hudson.class); Hudson.getInstance();
            //when(Hudson.getInstance()).thenReturn(hudsonMockedInstance);
	}",multiple substitutions
