id,link,org,repo,File,add_lib,rmv_lib,before,after,type
70,https://github.com/apache/incubator-pulsar/commit/fe7311c637181cf6545e73fee066d9a2840b0a59,apache,incubator-pulsar,pulsar-flink/src/test/java/org/apache/flink/batch/connectors/pulsar/PulsarJsonOutputFormatTest.java,testng,junit,"public class PulsarJsonOutputFormatTest {

    @Test(expected = IllegalArgumentException.class)
    public void testPulsarJsonOutputFormatConstructorWhenServiceUrlIsNull() {
        new PulsarJsonOutputFormat(null, ""testTopic"");
    }

    @Test(expected = IllegalArgumentException.class)
    public void testPulsarJsonOutputFormatConstructorWhenTopicNameIsNull() {
        new PulsarJsonOutputFormat(""testServiceUrl"", null);
    }

    @Test(expected = IllegalArgumentException.class)
    public void testPulsarJsonOutputFormatConstructorWhenTopicNameIsBlank() {
        new PulsarJsonOutputFormat(""testServiceUrl"", "" "");
    }

    @Test(expected = IllegalArgumentException.class)
    public void testPulsarJsonOutputFormatConstructorWhenServiceUrlIsBlank() {
        new PulsarJsonOutputFormat("" "", ""testTopic"");
    }","public class PulsarJsonOutputFormatTest {

    @Test(expectedExceptions = IllegalArgumentException.class)
    public void testPulsarJsonOutputFormatConstructorWhenServiceUrlIsNull() {
        new PulsarJsonOutputFormat(null, ""testTopic"");
    }

    @Test(expectedExceptions = IllegalArgumentException.class)
    public void testPulsarJsonOutputFormatConstructorWhenTopicNameIsNull() {
        new PulsarJsonOutputFormat(""testServiceUrl"", null);
    }

    @Test(expectedExceptions = IllegalArgumentException.class)
    public void testPulsarJsonOutputFormatConstructorWhenTopicNameIsBlank() {
        new PulsarJsonOutputFormat(""testServiceUrl"", "" "");
    }

    @Test(expectedExceptions = IllegalArgumentException.class)
    public void testPulsarJsonOutputFormatConstructorWhenServiceUrlIsBlank() {
        new PulsarJsonOutputFormat("" "", ""testTopic"");
    }",update
71,https://github.com/apache/incubator-pulsar/commit/fe7311c637181cf6545e73fee066d9a2840b0a59,apache,incubator-pulsar,pulsar-functions/instance/src/test/java/org/apache/pulsar/functions/instance/ContextImplTest.java,testng,junit,"    @Before
    public void setup() {
        config = new InstanceConfig();
        FunctionDetails functionDetails = FunctionDetails.newBuilder()
            .setUserConfig("""")
            .build();
        config.setFunctionDetails(functionDetails);
        logger = mock(Logger.class);
        client = mock(PulsarClientImpl.class);
        when(client.newProducer()).thenReturn(new ProducerBuilderImpl(client, Schema.BYTES));
        when(client.createProducerAsync(Matchers.any(ProducerConfigurationData.class), Matchers.any(Schema.class), eq(null)))
                .thenReturn(CompletableFuture.completedFuture(producer));
        when(client.getSchema(anyString())).thenReturn(CompletableFuture.completedFuture(Optional.empty()));
        when(producer.sendAsync(anyString())).thenReturn(CompletableFuture.completedFuture(null));

        context = new ContextImpl(
            config,
            logger,
            client,
            new ArrayList<>(),
            new EnvironmentBasedSecretsProvider(), new CollectorRegistry(), new String[0],
                Utils.ComponentType.FUNCTION);
    }","    @BeforeMethod
    public void setup() {
        config = new InstanceConfig();
        FunctionDetails functionDetails = FunctionDetails.newBuilder()
            .setUserConfig("""")
            .build();
        config.setFunctionDetails(functionDetails);
        logger = mock(Logger.class);
        client = mock(PulsarClientImpl.class);
        when(client.newProducer()).thenReturn(new ProducerBuilderImpl(client, Schema.BYTES));
        when(client.createProducerAsync(Matchers.any(ProducerConfigurationData.class), Matchers.any(Schema.class), eq(null)))
                .thenReturn(CompletableFuture.completedFuture(producer));
        when(client.getSchema(anyString())).thenReturn(CompletableFuture.completedFuture(Optional.empty()));
        when(producer.sendAsync(anyString())).thenReturn(CompletableFuture.completedFuture(null));

        context = new ContextImpl(
            config,
            logger,
            client,
            new ArrayList<>(),
            new EnvironmentBasedSecretsProvider(), new CollectorRegistry(), new String[0],
                Utils.ComponentType.FUNCTION);
    }",update
72,https://github.com/atomix/atomix/commit/3e92f8253da0e74291d0a90f6f740986df2e9869,atomix,atomix,copycat-core/src/test/java/net/kuujo/copycat/AbstractCopycatTest.java,testng,junit,"  protected Set<CopycatContext> startCluster(int numInstances) throws InterruptedException {
    Set<CopycatContext> contexts = createCluster(numInstances);
    startCluster(contexts);
    return contexts;
  }","  protected Set<CopycatContext> startCluster(int numInstances) throws Throwable {
    Set<CopycatContext> contexts = createCluster(numInstances);
    startCluster(contexts);
    return contexts;
  }",update
73,https://github.com/atomix/atomix/commit/3e92f8253da0e74291d0a90f6f740986df2e9869,atomix,atomix,copycat-core/src/test/java/net/kuujo/copycat/AbstractCopycatTest.java,testng,junit,"protected Set<CopycatContext> createCluster(int numInstances) {
    LocalProtocol protocol = new LocalProtocol();
    Set<CopycatContext> instances = new HashSet<>(numInstances);
    for (int i = 1; i <= numInstances; i++) {
      LocalClusterConfig config = new LocalClusterConfig();
      config.setLocalMember(String.valueOf(i));
      for (int j = 1; j <= numInstances; j++) {
        if (j != i) {
          config.addRemoteMember(String.valueOf(j));
        }
      }
      instances.add(CopycatContext.context(new TestStateMachine(), new MemoryMappedFileLog(UUID.randomUUID().toString()), new Cluster<Member>(protocol, config)));
    }
    return instances;
  }","  protected Set<CopycatContext> createCluster(int numInstances) {
    LocalProtocol protocol = new LocalProtocol();
    Set<CopycatContext> instances = new HashSet<>(numInstances);
    for (int i = 1; i <= numInstances; i++) {
      LocalClusterConfig config = new LocalClusterConfig();
      config.setLocalMember(String.valueOf(i));
      for (int j = 1; j <= numInstances; j++) {
        if (j != i) {
          config.addRemoteMember(String.valueOf(j));
        }
      }
      instances.add(CopycatContext.context(new TestStateMachine(), new MemoryMappedFileLog(String.format(""target/test-logs/%s"", UUID.randomUUID())), new Cluster<Member>(protocol, config)));
    }
    return instances;
  }",update
74,https://github.com/aws/aws-dynamodb-encryption-java/commit/64183e9edadee5c75da7780f934cf76e21c92393,aws,aws-dynamodb-encryption-java,src/test/java/com/amazonaws/services/dynamodbv2/datamodeling/encryption/DelegatedEncryptionTest.java,testng,junit,"    @Before
    public void setUp() throws Exception {
        prov = new SymmetricStaticProvider(encryptionKey, macKey,
                Collections.<String, String>emptyMap());
        encryptor = DynamoDBEncryptor.getInstance(prov, ""encryptor-"");

        attribs = new HashMap<String, AttributeValue>();
        attribs.put(""intValue"", new AttributeValue().withN(""123""));
        attribs.put(""stringValue"", new AttributeValue().withS(""Hello world!""));
        attribs.put(""byteArrayValue"", new AttributeValue().withB(ByteBuffer.wrap(new byte[]{0, 1, 2, 3, 4, 5})));
        attribs.put(""stringSet"", new AttributeValue().withSS(""Goodbye"", ""Cruel"", ""World"", ""?""));
        attribs.put(""intSet"", new AttributeValue().withNS(""1"", ""200"", ""10"", ""15"", ""0""));
        attribs.put(""hashKey"", new AttributeValue().withN(""5""));
        attribs.put(""rangeKey"", new AttributeValue().withN(""7""));
        attribs.put(""version"", new AttributeValue().withN(""0""));

        context = new EncryptionContext.Builder()
                .withTableName(""TableName"")
                .withHashKeyName(""hashKey"")
                .withRangeKeyName(""rangeKey"")
                .build();
    }","    @BeforeMethod
    public void setUp() throws Exception {
        prov = new SymmetricStaticProvider(encryptionKey, macKey,
                Collections.<String, String>emptyMap());
        encryptor = DynamoDBEncryptor.getInstance(prov, ""encryptor-"");

        attribs = new HashMap<String, AttributeValue>();
        attribs.put(""intValue"", new AttributeValue().withN(""123""));
        attribs.put(""stringValue"", new AttributeValue().withS(""Hello world!""));
        attribs.put(""byteArrayValue"", new AttributeValue().withB(ByteBuffer.wrap(new byte[]{0, 1, 2, 3, 4, 5})));
        attribs.put(""stringSet"", new AttributeValue().withSS(""Goodbye"", ""Cruel"", ""World"", ""?""));
        attribs.put(""intSet"", new AttributeValue().withNS(""1"", ""200"", ""10"", ""15"", ""0""));
        attribs.put(""hashKey"", new AttributeValue().withN(""5""));
        attribs.put(""rangeKey"", new AttributeValue().withN(""7""));
        attribs.put(""version"", new AttributeValue().withN(""0""));

        context = new EncryptionContext.Builder()
                .withTableName(""TableName"")
                .withHashKeyName(""hashKey"")
                .withRangeKeyName(""rangeKey"")
                .build();
    }",update
75,https://github.com/aws/aws-dynamodb-encryption-java/commit/64183e9edadee5c75da7780f934cf76e21c92393,aws,aws-dynamodb-encryption-java,src/test/java/com/amazonaws/services/dynamodbv2/datamodeling/encryption/DelegatedEncryptionTest.java,testng,junit,"    @Test(expected = SignatureException.class)
    public void fullEncryptionBadSignature() throws GeneralSecurityException {
        Map<String, AttributeValue> encryptedAttributes =
                encryptor.encryptAllFieldsExcept(Collections.unmodifiableMap(attribs), context, ""hashKey"", ""rangeKey"", ""version"");
        assertThat(encryptedAttributes, AttrMatcher.invert(attribs));
        encryptedAttributes.get(""hashKey"").setN(""666"");
        encryptor.decryptAllFieldsExcept(Collections.unmodifiableMap(encryptedAttributes), context, ""hashKey"", ""rangeKey"", ""version"");
    }","    @Test(expectedExceptions = SignatureException.class)
    public void fullEncryptionBadSignature() throws GeneralSecurityException {
        Map<String, AttributeValue> encryptedAttributes =
                encryptor.encryptAllFieldsExcept(Collections.unmodifiableMap(attribs), context, ""hashKey"", ""rangeKey"", ""version"");
        assertThat(encryptedAttributes, AttrMatcher.invert(attribs));
        encryptedAttributes.get(""hashKey"").setN(""666"");
        encryptor.decryptAllFieldsExcept(Collections.unmodifiableMap(encryptedAttributes), context, ""hashKey"", ""rangeKey"", ""version"");
    }",update
76,https://github.com/datastax/java-driver/commit/7d962af9291f69f0da6115375efd5bd5224a2353,datastax,java-driver,core/src/test/java/com/datastax/oss/driver/api/core/CqlIdentifierTest.java,junit,testng,import org.testng.annotations.Test;,import org.junit.Test;,import
77,https://github.com/datastax/java-driver/commit/7d962af9291f69f0da6115375efd5bd5224a2353,datastax,java-driver,core/src/test/java/com/datastax/oss/driver/api/core/CqlIdentifierTest.java,junit,testng,"  @Test(expectedExceptions = IllegalArgumentException.class)
  public void should_fail_to_build_from_valid_cql_if_special_characters() {
    CqlIdentifier.fromCql(""foo bar"");
  }","  @Test(expected = IllegalArgumentException.class)
  public void should_fail_to_build_from_valid_cql_if_special_characters() {
    CqlIdentifier.fromCql(""foo bar"");
  }",update
78,https://github.com/datastax/java-driver/commit/7d962af9291f69f0da6115375efd5bd5224a2353,datastax,java-driver,core/src/test/java/com/datastax/oss/driver/api/core/CqlIdentifierTest.java,junit,testng,"@Test(expectedExceptions = IllegalArgumentException.class)
  public void should_fail_to_build_from_valid_cql_if_reserved_keyword() {
    CqlIdentifier.fromCql(""Create"");
  }","  @Test(expected = IllegalArgumentException.class)
  public void should_fail_to_build_from_valid_cql_if_reserved_keyword() {
    CqlIdentifier.fromCql(""Create"");
  }",update
79,https://github.com/datastax/java-driver/commit/7d962af9291f69f0da6115375efd5bd5224a2353,datastax,java-driver,core/src/test/java/com/datastax/oss/driver/api/core/time/MonotonicTimestampGeneratorTestBase.java,junit,testng,"  @BeforeMethod
  public void setup() {
    MockitoAnnotations.initMocks(this);

    Mockito.when(config.defaultProfile()).thenReturn(defaultConfigProfile);
    Mockito.when(context.config()).thenReturn(config);

    // Disable warnings by default
    Mockito.when(defaultConfigProfile.isDefined(WARNING_THRESHOLD_OPTION)).thenReturn(true);
    Mockito.when(defaultConfigProfile.getDuration(WARNING_THRESHOLD_OPTION))
        .thenReturn(Duration.ofNanos(0));
    // Actual value doesn't really matter since we only test the first warning
    Mockito.when(defaultConfigProfile.getDuration(WARNING_INTERVAL_OPTION))
        .thenReturn(Duration.ofSeconds(10));

    logger = (Logger) LoggerFactory.getLogger(MonotonicTimestampGenerator.class);
    logger.addAppender(appender);
  }","  @Before
  public void setup() {
    MockitoAnnotations.initMocks(this);

    Mockito.when(config.defaultProfile()).thenReturn(defaultConfigProfile);
    Mockito.when(context.config()).thenReturn(config);

    // Disable warnings by default
    Mockito.when(defaultConfigProfile.isDefined(WARNING_THRESHOLD_OPTION)).thenReturn(true);
    Mockito.when(defaultConfigProfile.getDuration(WARNING_THRESHOLD_OPTION))
        .thenReturn(Duration.ofNanos(0));
    // Actual value doesn't really matter since we only test the first warning
    Mockito.when(defaultConfigProfile.getDuration(WARNING_INTERVAL_OPTION))
        .thenReturn(Duration.ofSeconds(10));

    logger = (Logger) LoggerFactory.getLogger(MonotonicTimestampGenerator.class);
    logger.addAppender(appender);
  }",update
80,https://github.com/datastax/java-driver/commit/7d962af9291f69f0da6115375efd5bd5224a2353,datastax,java-driver,core/src/test/java/com/datastax/oss/driver/api/core/time/MonotonicTimestampGeneratorTestBase.java,junit,testng,"  @AfterMethod
  public void teardown() {
    logger.detachAppender(appender);
  }","  @After
  public void teardown() {
    logger.detachAppender(appender);
  }",update
81,https://github.com/datastax/java-driver/commit/7d962af9291f69f0da6115375efd5bd5224a2353,datastax,java-driver,core/src/test/java/com/datastax/oss/driver/internal/core/channel/ChannelHandlerTestBase.java,junit,testng,import org.testng.annotations.BeforeMethod;,import org.junit.Before;,import
82,https://github.com/datastax/java-driver/commit/7d962af9291f69f0da6115375efd5bd5224a2353,datastax,java-driver,core/src/test/java/com/datastax/oss/driver/internal/core/channel/ChannelHandlerTestBase.java,junit,testng,"  @BeforeMethod
  public void setup() {
    channel = new EmbeddedChannel();
  }","  @Before
  public void setup() {
    channel = new EmbeddedChannel();
  }",update
83,https://github.com/datastax/java-driver/commit/7d962af9291f69f0da6115375efd5bd5224a2353,datastax,java-driver,core/src/test/java/com/datastax/oss/driver/internal/core/channel/ConnectInitHandlerTest.java,junit,testng,"import org.testng.annotations.BeforeMethod;
import org.testng.annotations.Test;","import org.junit.Before;
import org.junit.Test;",import
84,https://github.com/datastax/java-driver/commit/7d962af9291f69f0da6115375efd5bd5224a2353,datastax,java-driver,core/src/test/java/com/datastax/oss/driver/internal/core/channel/ConnectInitHandlerTest.java,junit,testng,"  @BeforeMethod
  @Override
  public void setup() {
    super.setup();
    handler = new TestHandler();
    channel.pipeline().addLast(handler);
  }","  @Before
  @Override
  public void setup() {
    super.setup();
    handler = new TestHandler();
    channel.pipeline().addLast(handler);
  }",update
85,https://github.com/datastax/java-driver/commit/7d962af9291f69f0da6115375efd5bd5224a2353,datastax,java-driver,core/src/test/java/com/datastax/oss/driver/internal/core/channel/ProtocolInitHandlerTest.java,junit,testng,"  @BeforeMethod
  @Override
  public void setup() {
    super.setup();
    MockitoAnnotations.initMocks(this);
    Mockito.when(internalDriverContext.config()).thenReturn(driverConfig);
    Mockito.when(driverConfig.defaultProfile()).thenReturn(defaultConfigProfile);
    Mockito.when(defaultConfigProfile.getDuration(CoreDriverOption.CONNECTION_INIT_QUERY_TIMEOUT))
        .thenReturn(Duration.ofMillis(QUERY_TIMEOUT_MILLIS));
    Mockito.when(internalDriverContext.protocolVersionRegistry())
        .thenReturn(protocolVersionRegistry);

    channel
        .pipeline()
        .addLast(
            ""inflight"",
            new InFlightHandler(
                CoreProtocolVersion.V4,
                new StreamIdGenerator(100),
                Integer.MAX_VALUE,
                100,
                null,
                channel.newPromise(),
                null,
                ""test""));
  }","  @Before
  @Override
  public void setup() {
    super.setup();
    MockitoAnnotations.initMocks(this);
    Mockito.when(internalDriverContext.config()).thenReturn(driverConfig);
    Mockito.when(driverConfig.defaultProfile()).thenReturn(defaultConfigProfile);
    Mockito.when(defaultConfigProfile.getDuration(CoreDriverOption.CONNECTION_INIT_QUERY_TIMEOUT))
        .thenReturn(Duration.ofMillis(QUERY_TIMEOUT_MILLIS));
    Mockito.when(internalDriverContext.protocolVersionRegistry())
        .thenReturn(protocolVersionRegistry);

    channel
        .pipeline()
        .addLast(
            ""inflight"",
            new InFlightHandler(
                CoreProtocolVersion.V4,
                new StreamIdGenerator(100),
                Integer.MAX_VALUE,
                100,
                null,
                channel.newPromise(),
                null,
                ""test""));
  }",update
86,https://github.com/datastax/java-driver/commit/7d962af9291f69f0da6115375efd5bd5224a2353,datastax,java-driver,core/src/test/java/com/datastax/oss/driver/internal/core/config/typesafe/PeriodicTypeSafeDriverConfigLoaderTest.java,junit,testng,"  @BeforeMethod
  public void setup() {
    MockitoAnnotations.initMocks(this);

    Mockito.when(context.clusterName()).thenReturn(""test"");
    Mockito.when(context.nettyOptions()).thenReturn(nettyOptions);
    Mockito.when(nettyOptions.adminEventExecutorGroup()).thenReturn(adminEventExecutorGroup);

    adminExecutor = new ScheduledTaskCapturingEventLoop(adminEventExecutorGroup);
    Mockito.when(adminEventExecutorGroup.next()).thenReturn(adminExecutor);

    eventBus = Mockito.spy(new EventBus(""test""));
    Mockito.when(context.eventBus()).thenReturn(eventBus);

    // The already loaded config in the context.
    // In real life, it's the object managed by the loader, but in this test it's simpler to mock
    // it.
    Mockito.when(context.config()).thenReturn(config);
    Mockito.when(config.defaultProfile()).thenReturn(defaultConfigProfile);
    Mockito.when(defaultConfigProfile.getDuration(CoreDriverOption.CONFIG_RELOAD_INTERVAL))
        .thenReturn(Duration.ofSeconds(12));

    configSource = new AtomicReference<>(""required_int = 42"");
  }","  @Before
  public void setup() {
    MockitoAnnotations.initMocks(this);

    Mockito.when(context.clusterName()).thenReturn(""test"");
    Mockito.when(context.nettyOptions()).thenReturn(nettyOptions);
    Mockito.when(nettyOptions.adminEventExecutorGroup()).thenReturn(adminEventExecutorGroup);

    adminExecutor = new ScheduledTaskCapturingEventLoop(adminEventExecutorGroup);
    Mockito.when(adminEventExecutorGroup.next()).thenReturn(adminExecutor);

    eventBus = Mockito.spy(new EventBus(""test""));
    Mockito.when(context.eventBus()).thenReturn(eventBus);

    // The already loaded config in the context.
    // In real life, it's the object managed by the loader, but in this test it's simpler to mock
    // it.
    Mockito.when(context.config()).thenReturn(config);
    Mockito.when(config.defaultProfile()).thenReturn(defaultConfigProfile);
    Mockito.when(defaultConfigProfile.getDuration(CoreDriverOption.CONFIG_RELOAD_INTERVAL))
        .thenReturn(Duration.ofSeconds(12));

    configSource = new AtomicReference<>(""required_int = 42"");
  }",update
87,https://github.com/datastax/java-driver/commit/7d962af9291f69f0da6115375efd5bd5224a2353,datastax,java-driver,core/src/test/java/com/datastax/oss/driver/internal/core/config/typesafe/TypeSafeDriverConfigTest.java,junit,testng,import org.testng.annotations.Test;,"import org.junit.Rule;
import org.junit.Test;
import org.junit.rules.ExpectedException;",import
88,https://github.com/datastax/java-driver/commit/7d962af9291f69f0da6115375efd5bd5224a2353,datastax,java-driver,core/src/test/java/com/datastax/oss/driver/internal/core/control/ControlConnectionTestBase.java,junit,testng,"import org.testng.annotations.AfterMethod;
import org.testng.annotations.BeforeMethod;","import org.junit.After;
import org.junit.Before;",import
89,https://github.com/datastax/java-driver/commit/7d962af9291f69f0da6115375efd5bd5224a2353,datastax,java-driver,core/src/test/java/com/datastax/oss/driver/internal/core/control/ControlConnectionTestBase.java,junit,testng,"  @AfterMethod
  public void teardown() {
    adminEventLoopGroup.shutdownGracefully(100, 200, TimeUnit.MILLISECONDS);
  }","  @After
  public void teardown() {
    adminEventLoopGroup.shutdownGracefully(100, 200, TimeUnit.MILLISECONDS);
  }",update
90,https://github.com/datastax/java-driver/commit/7d962af9291f69f0da6115375efd5bd5224a2353,datastax,java-driver,core/src/test/java/com/datastax/oss/driver/internal/core/cql/CqlPrepareHandlerTest.java,junit,testng,"  @BeforeMethod
  public void setup() {
    MockitoAnnotations.initMocks(this);

    // By default, simulate that the prepared statement is not already in the driver's cache
    Mockito.when(processor.cache(any(DefaultPreparedStatement.class)))
        .thenAnswer(invocation -> invocation.getArgument(0));
  }","  @Before
  public void setup() {
    MockitoAnnotations.initMocks(this);

    // By default, simulate that the prepared statement is not already in the driver's cache
    Mockito.when(processor.cache(any(DefaultPreparedStatement.class)))
        .thenAnswer(invocation -> invocation.getArgument(0));
  }",update
91,https://github.com/datastax/java-driver/commit/7d962af9291f69f0da6115375efd5bd5224a2353,datastax,java-driver,core/src/test/java/com/datastax/oss/driver/internal/core/cql/CqlRequestHandlerRetryTest.java,junit,testng,"  @Test(dataProvider = ""allIdempotenceConfigs"")

  public void should_always_try_next_node_if_bootstrapping(
      boolean defaultIdempotence, SimpleStatement statement) {
    try (RequestHandlerTestHarness harness =
        RequestHandlerTestHarness.builder()
            .withDefaultIdempotence(defaultIdempotence)
            .withResponse(
                node1,
                defaultFrameOf(
                    new Error(ProtocolConstants.ErrorCode.IS_BOOTSTRAPPING, ""mock message"")))
            .withResponse(node2, defaultFrameOf(singleRow()))
            .build()) {

      CompletionStage<AsyncResultSet> resultSetFuture =
          new CqlRequestHandler(statement, harness.getSession(), harness.getContext(), ""test"")
              .asyncResult();

      assertThat(resultSetFuture)
          .isSuccess(
              resultSet -> {
                Iterator<Row> rows = resultSet.iterator();
                assertThat(rows.hasNext()).isTrue();
                assertThat(rows.next().getString(""message"")).isEqualTo(""hello, world"");

                ExecutionInfo executionInfo = resultSet.getExecutionInfo();
                assertThat(executionInfo.getCoordinator()).isEqualTo(node2);
                assertThat(executionInfo.getErrors()).hasSize(1);
                assertThat(executionInfo.getErrors().get(0).getKey()).isEqualTo(node1);
                assertThat(executionInfo.getErrors().get(0).getValue())
                    .isInstanceOf(BootstrappingException.class);
                assertThat(executionInfo.getIncomingPayload()).isEmpty();
                assertThat(executionInfo.getPagingState()).isNull();
                assertThat(executionInfo.getSpeculativeExecutionCount()).isEqualTo(0);
                assertThat(executionInfo.getSuccessfulExecutionIndex()).isEqualTo(0);
                assertThat(executionInfo.getWarnings()).isEmpty();

                Mockito.verifyNoMoreInteractions(harness.getContext().retryPolicy());
              });
    }
  }","  @Test
  @UseDataProvider(""allIdempotenceConfigs"")
  public void should_always_try_next_node_if_bootstrapping(
      boolean defaultIdempotence, SimpleStatement statement) {
    try (RequestHandlerTestHarness harness =
        RequestHandlerTestHarness.builder()
            .withDefaultIdempotence(defaultIdempotence)
            .withResponse(
                node1,
                defaultFrameOf(
                    new Error(ProtocolConstants.ErrorCode.IS_BOOTSTRAPPING, ""mock message"")))
            .withResponse(node2, defaultFrameOf(singleRow()))
            .build()) {

      CompletionStage<AsyncResultSet> resultSetFuture =
          new CqlRequestHandler(statement, harness.getSession(), harness.getContext(), ""test"")
              .asyncResult();

      assertThat(resultSetFuture)
          .isSuccess(
              resultSet -> {
                Iterator<Row> rows = resultSet.iterator();
                assertThat(rows.hasNext()).isTrue();
                assertThat(rows.next().getString(""message"")).isEqualTo(""hello, world"");

                ExecutionInfo executionInfo = resultSet.getExecutionInfo();
                assertThat(executionInfo.getCoordinator()).isEqualTo(node2);
                assertThat(executionInfo.getErrors()).hasSize(1);
                assertThat(executionInfo.getErrors().get(0).getKey()).isEqualTo(node1);
                assertThat(executionInfo.getErrors().get(0).getValue())
                    .isInstanceOf(BootstrappingException.class);
                assertThat(executionInfo.getIncomingPayload()).isEmpty();
                assertThat(executionInfo.getPagingState()).isNull();
                assertThat(executionInfo.getSpeculativeExecutionCount()).isEqualTo(0);
                assertThat(executionInfo.getSuccessfulExecutionIndex()).isEqualTo(0);
                assertThat(executionInfo.getWarnings()).isEmpty();

                Mockito.verifyNoMoreInteractions(harness.getContext().retryPolicy());
              });
    }
  }",update
92,https://github.com/datastax/java-driver/commit/7d962af9291f69f0da6115375efd5bd5224a2353,datastax,java-driver,core/src/test/java/com/datastax/oss/driver/internal/core/cql/CqlRequestHandlerRetryTest.java,junit,testng,"  @Test(dataProvider = ""allIdempotenceConfigs"")

  public void should_always_rethrow_query_validation_error(
      boolean defaultIdempotence, SimpleStatement statement) {
    try (RequestHandlerTestHarness harness =
        RequestHandlerTestHarness.builder()
            .withDefaultIdempotence(defaultIdempotence)
            .withResponse(
                node1,
                defaultFrameOf(new Error(ProtocolConstants.ErrorCode.INVALID, ""mock message"")))
            .build()) {

      CompletionStage<AsyncResultSet> resultSetFuture =
          new CqlRequestHandler(statement, harness.getSession(), harness.getContext(), ""test"")
              .asyncResult();

      assertThat(resultSetFuture)
          .isFailed(
              error -> {
                assertThat(error)
                    .isInstanceOf(InvalidQueryException.class)
                    .hasMessage(""mock message"");
                Mockito.verifyNoMoreInteractions(harness.getContext().retryPolicy());
              });
    }
  }","  @Test
  @UseDataProvider(""allIdempotenceConfigs"")
  public void should_always_rethrow_query_validation_error(
      boolean defaultIdempotence, SimpleStatement statement) {
    try (RequestHandlerTestHarness harness =
        RequestHandlerTestHarness.builder()
            .withDefaultIdempotence(defaultIdempotence)
            .withResponse(
                node1,
                defaultFrameOf(new Error(ProtocolConstants.ErrorCode.INVALID, ""mock message"")))
            .build()) {

      CompletionStage<AsyncResultSet> resultSetFuture =
          new CqlRequestHandler(statement, harness.getSession(), harness.getContext(), ""test"")
              .asyncResult();

      assertThat(resultSetFuture)
          .isFailed(
              error -> {
                assertThat(error)
                    .isInstanceOf(InvalidQueryException.class)
                    .hasMessage(""mock message"");
                Mockito.verifyNoMoreInteractions(harness.getContext().retryPolicy());
              });
    }
  }",update
93,https://github.com/fakereplace/fakereplace/commit/8748fb56532c5f6dabe5457333506e891a386623,fakereplace,fakereplace,core/src/test/java/a/org/fakereplace/test/basic/reflection/FieldTest.java,junit,testng,"@Test()
    public void testFieldAccess() throws SecurityException, NoSuchFieldException, IllegalArgumentException, IllegalAccessException {

        DoStuff d = new DoStuff();
        Field f = d.getClass().getField(""field"");
        String s = (String) f.get(d);
        assert s.equals(""hello world"");
        f.set(d, ""bye world"");
        s = (String) f.get(d);
        assert s.equals(""bye world"");

    }","    @Test
    public void testFieldAccess() throws SecurityException, NoSuchFieldException, IllegalArgumentException, IllegalAccessException {

        DoStuff d = new DoStuff();
        Field f = d.getClass().getField(""field"");
        String s = (String) f.get(d);
        Assert.assertEquals(""hello world"", s);
        f.set(d, ""bye world"");
        s = (String) f.get(d);
        Assert.assertEquals(""bye world"", s);

    }",update
94,https://github.com/fakereplace/fakereplace/commit/8748fb56532c5f6dabe5457333506e891a386623,fakereplace,fakereplace,core/src/test/java/a/org/fakereplace/test/basic/reflection/FieldTest.java,junit,testng,"public class FinalMethodTest {
    @Test
    public void testFinalMethodModifiers() throws SecurityException, NoSuchMethodException {
        Method m = ClassWithFinalMethods.class.getMethod(""method"");
        assert (m.getModifiers() & Modifier.FINAL) != 0;
    }
}","public class FinalMethodTest {
    @Test
    public void testFinalMethodModifiers() throws SecurityException, NoSuchMethodException {
        Method m = ClassWithFinalMethods.class.getMethod(""method"");
        Assert.assertTrue((m.getModifiers() & Modifier.FINAL) != 0);
    }
}",update
95,https://github.com/fakereplace/fakereplace/commit/8748fb56532c5f6dabe5457333506e891a386623,fakereplace,fakereplace,core/src/test/java/a/org/fakereplace/test/basic/reflection/FieldTest.java,junit,testng,"    @Test(expectedExceptions = IllegalAccessException.class)
    public void testMethodPermissionsOnOtherClass() throws SecurityException, NoSuchMethodException, IllegalArgumentException, IllegalAccessException, InvocationTargetException {
        Method m = MethodPermissionBean.class.getDeclaredMethod(""method"");
        m.invoke(null);
    }","    @Test(expected = IllegalAccessException.class)
    public void testMethodPermissionsOnOtherClass() throws SecurityException, NoSuchMethodException, IllegalArgumentException, IllegalAccessException, InvocationTargetException {
        Method m = MethodPermissionBean.class.getDeclaredMethod(""method"");
        m.invoke(null);
    }",update
